epoch,train_loss,val_loss,auc_score
1,0.5123247594634692,0.42971962690353394,0.6584482740860537
2,0.4066957242290179,0.41271618008613586,0.7274539292740962
3,0.3847395701706409,0.3951108157634735,0.7577385428362468
4,0.3622790314257145,0.3844901919364929,0.7694455031469215
5,0.3526614557703336,0.37697169184684753,0.778664798772134
6,0.3466762127230565,0.37248507142066956,0.7854118810453343
7,0.3429044018685818,0.3699023723602295,0.7908455999752779
8,0.34104741875082256,0.3666136860847473,0.7962896197941883
9,0.3361292317012946,0.3643933832645416,0.8007808073836773
10,0.3304966944952806,0.3617502450942993,0.8032375694022393
11,0.32716878545780975,0.3586864471435547,0.8057561367546018
12,0.32838398916025957,0.3574751913547516,0.8079759783269297
13,0.3256699781616529,0.35470253229141235,0.8114576787976802
14,0.3255915434161822,0.35337498784065247,0.8142595205966274
15,0.32484790988266465,0.3520357012748718,0.8162166895003039
16,0.3200123352557421,0.3501950204372406,0.8183489735164144
17,0.3202158892899752,0.34997355937957764,0.8185755930736822
18,0.31593135083715124,0.34788069128990173,0.8206975762008262
19,0.3185541245838006,0.34726467728614807,0.8221706033230669
20,0.31488303837676845,0.3476538360118866,0.8230667806631712
21,0.3141793957104286,0.34555143117904663,0.8257295604610677
22,0.3128327540059884,0.345192551612854,0.8251990646792817
23,0.31087814398109914,0.3442978262901306,0.8269450653591404
24,0.3114363392194112,0.34475430846214294,0.8275373664747268
25,0.3084942584981521,0.34448277950286865,0.8285365527044984
26,0.3138697055975596,0.34291043877601624,0.8289537387076504
27,0.3098238163938125,0.3424971103668213,0.8288558802624666
28,0.30835278153419493,0.34217745065689087,0.8302568011619402
29,0.30538420625030993,0.34241682291030884,0.8306482349426756
30,0.30702527982493244,0.34160280227661133,0.8312817396141287
31,0.3032383121798436,0.3414735496044159,0.8330431916274375
32,0.30443468866248924,0.34005945920944214,0.8326672091801522
33,0.305234815304478,0.34055888652801514,0.8324508905118513
34,0.3033761507024368,0.3403087556362152,0.8328577756260365
35,0.3011966599772374,0.3401425778865814,0.8331977049619381
36,0.3061434872448444,0.33994096517562866,0.8331101474057211
37,0.3009865492830674,0.33980247378349304,0.83356853696474
38,0.30209686564902466,0.33825090527534485,0.8348561480855798
39,0.3019137737900019,0.3395899832248688,0.8331462005171048
40,0.3008948226024707,0.339891642332077,0.8312250847248117
41,0.30194635212421417,0.34050965309143066,0.8319615982859321
42,0.29810888297855853,0.3387703001499176,0.833480979408523
43,0.2972920616467794,0.33972615003585815,0.8331049969612377
44,0.29907282650470735,0.3398466110229492,0.8326981118470524
45,0.2975981221844753,0.34020742774009705,0.8328217225146529
46,0.2976804029196501,0.339193195104599,0.8339239176340918
47,0.2968947577228149,0.34038496017456055,0.8324405896228845
48,0.29622499289611975,0.3395591974258423,0.8333676696298891
49,0.2960916591932376,0.33889567852020264,0.8340217760792755
50,0.2949690602719784,0.342582643032074,0.8331049969612376
51,0.2946918450544278,0.34074926376342773,0.8325951029573851
52,0.29243180612723035,0.3398343622684479,0.8338930149671916
53,0.2935299320022265,0.3386295437812805,0.8347273869734958
54,0.29345265291631223,0.3400513231754303,0.8336303422985403
55,0.29345579370856284,0.33927789330482483,0.8340526787461758
56,0.2927785197397073,0.3405298590660095,0.8337282007437242
57,0.2920292153457801,0.3403376042842865,0.8320594567311158
58,0.29201300201316677,0.34067612886428833,0.8325590498460017
59,0.29220529389878114,0.34068790078163147,0.8334706785195563
60,0.29052816979587076,0.34122639894485474,0.8325642002904851
61,0.2901395965367556,0.34219062328338623,0.8313177927255122
62,0.28891762961943945,0.3417964577674866,0.8318688902852317
63,0.28766357205808163,0.3387066423892975,0.8339084663006417
64,0.2901488826672236,0.3403751850128174,0.8326311560687687
65,0.28898326588173706,0.33970731496810913,0.8331358996281378
66,0.288831472893556,0.33876141905784607,0.8337075989657907
67,0.29003948226571086,0.3404238522052765,0.8329556340712203
68,0.28718629273275537,0.34059208631515503,0.8332440589622885
69,0.28679371923208236,0.3389776945114136,0.833898165411675
70,0.286475908656915,0.3404306471347809,0.833738501632691
71,0.2867568572362264,0.342507004737854,0.8333058642960888
72,0.285014672378699,0.3411296010017395,0.8339651211899587
73,0.28415141612291334,0.34055671095848083,0.8344698647493279
74,0.28327617708593605,0.34134641289711,0.834629528528312
75,0.2857952545831601,0.3389325439929962,0.8343874576375941
76,0.28475323392699164,0.339482843875885,0.8345780240834784
77,0.279233669526875,0.3442735970020294,0.8326002534018686
78,0.28358263363440833,0.34056660532951355,0.834732537417979
79,0.28378070001800854,0.3435620963573456,0.8327959702922361
80,0.2806709365174174,0.33989208936691284,0.8354845023125496
81,0.2819789906591177,0.3423629105091095,0.8331822536284881
82,0.280811550753812,0.3419412672519684,0.8323942356225342
83,0.28051234245300294,0.34396836161613464,0.8321830673987165
84,0.27945485852658747,0.34590426087379456,0.8306070313868087
85,0.28037422202527523,0.34445562958717346,0.8321933682876831
86,0.2770720214396715,0.3418025076389313,0.8330431916274373
87,0.27969819319744904,0.34408003091812134,0.833826059188908
88,0.27607873973747094,0.3435106575489044,0.832780518958786
89,0.2754717034349839,0.3449828326702118,0.8309366598337437
90,0.27800912809868655,0.3452516496181488,0.8330843951833042
91,0.27661532193422317,0.3432711362838745,0.8302722524953904
92,0.2762348944942156,0.3468073904514313,0.8287683227062496
93,0.27542760300139585,0.3443041443824768,0.8299941284932889
94,0.27322243332862856,0.3457666039466858,0.8292267122652685
95,0.2748732387026151,0.3473939895629883,0.8281399684792796
96,0.2729587296396494,0.3413836658000946,0.8299992789377724
97,0.275901996580263,0.34389322996139526,0.828788924484183
98,0.27477475384871164,0.34326696395874023,0.8311838811689448
99,0.27139815760155517,0.3443029522895813,0.8299683762708722
100,0.27170789981881777,0.3450835943222046,0.8302516507174569
